2923,2807
693,475
2855,2500
1129,1680
4737,942
1273,2375
361,4593
2968,3333
4458,841
2958,4150
4865,2456
35,3259
4607,2269
4257,4391
1611,2389
1463,4347
4037,4619
319,1983
1936,1010
3738,619
1101,2753
1480,2644
4170,66
3134,3130
4682,4105
1687,2548
2442,1973
1651,3156
4536,3953
2347,666
4228,1597
1493,2107
3621,3418
767,1986
2528,3616
418,3476
2787,737
2463,2756
2047,3747
4234,4077
1321,2735
2717,3887
2814,1469
2340,2638
627,3398
3642,3464
4460,1753
1910,3383
866,1320
172,4118
4450,3377
4061,3347
2627,2661
2131,494
3272,4671
4802,4785
1383,2574
3926,1981
4376,730
395,2330
62,1660
4901,2376
4709,4054
818,1683
3584,3133
2925,3029
1703,1337
4121,3469
3152,2305
1470,4468
3127,1673
429,3073
18,2093
135,3283
3358,4368
1873,1990
2783,2549
4337,4831
503,2050
975,3236
1151,4842
2323,4956
4058,194
3225,171
2811,2172
3858,4205
515,2731
3102,2293
1048,1289
1064,869
1046,582
1415,982
3109,21
4992,1354
2780,1958
3303,1453
4891,800
3811,3007
1440,3060
2201,1797
1133,1586
4958,1684
4226,828
4042,3098
1853,2751
3241,105
3141,937
3019,2072
3544,4609
4976,4034
1612,2387
2118,4394
3758,1633
2617,4642
2150,2896
2092,2714
4298,1605
1348,4963
2608,4236
1255,2096
3755,130
3871,4712
1069,3188
2612,3133
4811,4707
1924,2087
42,3471
2784,2835
2453,3885
3076,1580
3128,4419
2648,932
3545,754
3536,2537
1984,3651
3631,873
1766,4218
282,354
4338,2850
4066,2938
4253,2333
4582,626
3950,4568
1497,2869
611,1992
916,3435
4806,3204
2879,471
509,541
2782,4396
2282,4519
1685,1902
587,233
1995,168
4841,3572
405,203
816,2986
4869,3476
2426,2635
4026,4954
4845,401
1377,2664
3011,1064
3771,3845
753,3053
3769,331
1408,1637
3347,1424
1164,1618
1506,1619
3724,62
4710,1800
4919,3771
2835,4525
2666,4426
402,4692
665,4192
4953,2063
3510,587
9,1943
1579,2495
4204,697
1495,1226
954,4129
358,2668
4222,4526
2165,1777
2667,4133
3794,4120
499,2378
1480,967
3638,151
4552,3309
1259,4349
4440,943
50,2239
4572,763
3740,616
1864,1045
4483,3719
4307,3093
2110,3900
805,4154
4059,2586
2490,3244
3219,3957
972,2053
78,1249
4803,656
103,1557
1301,3613
2490,1940
47,3902
3991,105
4369,2216
2505,1785
1421,661
2267,1670
809,2560
4443,2949
3734,3647
3434,2925
413,3696
2681,1867
2866,4981
4227,1204
1037,147
1543,4546
2842,3693
4889,4521
2311,2564
3630,2151
192,333
3428,3549
2479,2941
1029,4388
2769,544
2697,3169
1949,3723
3984,4369
1165,1082
1887,726
1367,1803
1114,3641
4251,1328
4347,152
4033,2772
2189,2080
3985,392
2394,3256
2352,3738
1894,577
632,121
654,238
4787,3047
463,3032
2591,587
2216,3609
4549,782
1097,4332
206,3495
4689,4464
3220,656
2877,4636
2174,390
710,793
1337,2131
4042,2720
1227,1329
2742,1313
1271,2711
4307,1832
2172,1912
914,1163
3780,294
3385,4206
3421,3679
3223,207
736,4782
3124,2141
1330,4577
139,2226
2093,3088
3957,3012
2674,760
4825,2286
2621,2789
4611,3776
486,871
2124,4461
2411,1225
871,1933
4388,798
2133,3086
3595,354
1271,4684
1205,4087
1011,461
4392,3573
3192,4324
2376,1482
4608,4980
3079,1726
4061,760
18,813
2921,2263
1216,2628
1992,3529
2101,3478
1834,3712
3519,3016
4105,1258
4251,2663
2518,1429
1256,2197
688,4475
3740,2587
408,294
3733,1685
1637,4229
4369,3406
3641,3339
1956,1113
4719,1935
1026,890
4825,3790
4584,3718
3234,3565
3751,3424
3507,423
3075,3265
4361,3250
1939,814
1287,4204
1688,3991
2664,3296
50,133
3125,4447
2811,1763
4981,2395
1928,2717
220,3211
1206,1844
2348,1780
4383,1539
2586,1974
4786,488
2470,1806
2530,1724
3766,1197
3491,3636
4896,3588
3443,4783
553,326
105,3716
4541,4207
2846,247
1571,3655
1326,1032
3332,3318
2495,2111
1784,211
4507,4017
4263,76
4105,4886
1854,3640
1952,3547
3545,4399
328,111
671,2485
1568,2274
2114,2923
460,3546
2222,1575
2725,2796
2489,2374
761,2085
3337,3201
4900,845
815,884
661,896
200,931
4267,4010
323,1559
4053,3224
4850,4583
1212,1861
2075,31
3132,1288
1257,3042
215,2868
2571,1790
3320,3902
867,4287
2424,577
2439,2396
813,479
2827,1456
4957,3035
1501,3542
3991,2077
4342,1605
760,430
2507,3847
2033,898
3584,1858
3688,4573
3733,2135
277,2755
3622,1212
1348,2620
1629,2706
3147,3544
2706,525
2070,4191
1508,307
4072,2889
1330,1052
4640,1322
80,4495
4727,4071
187,4108
911,4156
3340,1242
421,2958
512,2351
1335,2123
4947,2337
3083,4128
4630,3386
3208,3068
2421,3018
1356,1488
4118,1743
1512,807
4282,3498
2171,2164
570,641
4595,4674
3265,970
4399,4782
3402,3667
979,2856
1197,1163
1659,3026
1551,3465
551,2745
2550,727
3061,4369
781,4624
2433,3436
57,2444
204,3932
1551,1338
382,2597
4003,512
1934,827
116,162
3040,2557
4661,4511
4277,3933
834,4923
1161,3650
1580,2177
166,970
4011,1197
546,1528
86,1356
1667,4651
1721,1534
1822,2639
173,3543
3691,3637
2546,4244
1645,3361
4271,477
2135,2333
1249,1956
3133,4371
3724,4565
2598,3395
2037,3195
2065,2901
548,2574
4936,3774
1836,1416
1612,2921
545,2257
2581,1640
235,12
186,2405
893,311
